lmr_id,fy_qtr,cat_type,category,subcategory,netsales,litres,fyr,qtr,end_qtr,end_qtr_dt,cyr,season,start_qtr_dt
14432,FY2021Q1,Wine,Sake,USA Sake,532065,51422,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14437,FY2021Q1,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0,0,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14442,FY2021Q1,Wine,South Africa Wine,South Africa Red Wine,1232982,98249,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14447,FY2021Q1,Wine,South Africa Wine,South Africa Rose Wine,102750,8817,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14452,FY2021Q1,Wine,South Africa Wine,South Africa Sparkling Wine,5280,342,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14457,FY2021Q1,Wine,South Africa Wine,South Africa White Wine,942671,86636,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14462,FY2021Q1,Wine,Spain Wine,Spain Fruit and Dessert Wine,6542,216,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14467,FY2021Q1,Wine,Spain Wine,Spain Red Wine,4680129,428196,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14472,FY2021Q1,Wine,Spain Wine,Spain Rose Wine,438121,53306,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14477,FY2021Q1,Wine,Spain Wine,Spain Sparkling Wine,936605,56728,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14482,FY2021Q1,Wine,Spain Wine,Spain White Wine,619713,69413,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14487,FY2021Q1,Wine,USA Wine,USA Fruit and Dessert Wine,530,19,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14492,FY2021Q1,Wine,USA Wine,USA Red Wine,22388968,1168106,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14497,FY2021Q1,Wine,USA Wine,USA Rose Wine,1919131,188720,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14502,FY2021Q1,Wine,USA Wine,USA Sparkling Wine,232437,13898,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14507,FY2021Q1,Wine,USA Wine,USA White Wine,6770335,474612,2021,Q1,06-30,2020-06-30,2020,summer,2020-06-01
14512,FY2021Q2,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,136117705,38931314,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14517,FY2021Q2,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,38491783,7698744,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14522,FY2021Q2,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,53204848,14191452,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14527,FY2021Q2,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,26556218,7195781,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14532,FY2021Q2,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,150470,22824,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14537,FY2021Q2,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,862128,218220,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14542,FY2021Q2,Beer,Import Beer,Asia And South Pacific Beer,1355516,265887,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14547,FY2021Q2,Beer,Import Beer,Europe Beer,27520449,6129526,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14552,FY2021Q2,Beer,Import Beer,Mexico And Caribbean Beer,18746416,3657187,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14557,FY2021Q2,Beer,Import Beer,Other Country Beer,61143,13026,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14562,FY2021Q2,Beer,Import Beer,USA Beer,2033265,409681,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14567,FY2021Q2,Refresh Bev,Cider,Domestic Cider,22270184,4969966,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14572,FY2021Q2,Refresh Bev,Cider,Import Cider,3226034,760452,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14577,FY2021Q2,Refresh Bev,Coolers,Malt-Based Coolers,536419,108755,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14582,FY2021Q2,Refresh Bev,Coolers,Spirit Coolers,103866719,22860912,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14587,FY2021Q2,Refresh Bev,Coolers,Wine/Fruit Coolers,1537380,245141,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14592,FY2021Q2,Spirits,Asian Spirits,China Spirits,691059,14948,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14597,FY2021Q2,Spirits,Asian Spirits,Korea Spirits,993600,57726,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14602,FY2021Q2,Spirits,Asian Spirits,Other Country Asian Spirits,134628,3156,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14607,FY2021Q2,Spirits,Gin,Dry Gin,14996470,500135,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14612,FY2021Q2,Spirits,Gin,Flavoured Gin,1423699,44074,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14617,FY2021Q2,Spirits,Gin,Other Gin,514465,10531,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14622,FY2021Q2,Spirits,Grape and Fruit Brandy,Armagnac,44220,392,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14627,FY2021Q2,Spirits,Grape and Fruit Brandy,Brandy,2276193,88454,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14632,FY2021Q2,Spirits,Grape and Fruit Brandy,Cognac,2054414,20577,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14637,FY2021Q2,Spirits,Grape and Fruit Brandy,Eau de Vie,251055,5885,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14642,FY2021Q2,Spirits,Grape and Fruit Brandy,Grappa And Marc,57768,1159,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14647,FY2021Q2,Spirits,Grape and Fruit Brandy,Pisco,94232,2536,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14652,FY2021Q2,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,7654782,269635,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14657,FY2021Q2,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,1894215,75451,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14662,FY2021Q2,Spirits,Liqueurs,Cream/Dairy Liqueurs,9711035,382249,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14667,FY2021Q2,Spirits,Liqueurs,Fruit Liqueurs,5333022,199053,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14672,FY2021Q2,Spirits,Liqueurs,Nut Liqueurs,1719925,69323,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14677,FY2021Q2,Spirits,Liqueurs,Other Liqueurs,875758,28096,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14682,FY2021Q2,Spirits,Liqueurs,Whiskey Liqueurs,1389812,44145,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14687,FY2021Q2,Spirits,Other Spirits,Cachaca,51214,1442,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14692,FY2021Q2,Spirits,Other Spirits,Flavoured Spirits,171211,3251,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14697,FY2021Q2,Spirits,Other Spirits,Miscellaneous/Other Spirits,343392,6237,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14702,FY2021Q2,Spirits,Other Spirits,Moonshine Spirits,444380,11225,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14707,FY2021Q2,Spirits,Other Spirits,Ready to Mix Cocktails,514595,26389,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14712,FY2021Q2,Spirits,Other Spirits,Ready to Serve Cocktails,1573361,79321,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14717,FY2021Q2,Spirits,Other Spirits,Schnapps and Akvavit,66444,1613,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14722,FY2021Q2,Spirits,Rum,Amber Rum,6234195,216062,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14727,FY2021Q2,Spirits,Rum,Dark Rum,2771603,101235,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14732,FY2021Q2,Spirits,Rum,Flavoured Rum,601362,21623,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14737,FY2021Q2,Spirits,Rum,Spiced Rum,7953711,279900,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14742,FY2021Q2,Spirits,Rum,White Rum,7585746,321881,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14747,FY2021Q2,Spirits,Tequila,Blanco/Silver Tequila,5652830,132349,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14752,FY2021Q2,Spirits,Tequila,Flavoured Tequila,277547,7325,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14757,FY2021Q2,Spirits,Tequila,Gold Tequila,9353952,211872,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14762,FY2021Q2,Spirits,Tequila,Mezcal,634364,9512,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14767,FY2021Q2,Spirits,Vodka,Flavoured Vodka,7357117,257397,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14772,FY2021Q2,Spirits,Vodka,Straight Vodka,58612167,2330362,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14777,FY2021Q2,Spirits,Whisky,American Whiskey,2284602,64234,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14782,FY2021Q2,Spirits,Whisky,Blended Malt Scotch Whisky,163772,2455,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14787,FY2021Q2,Spirits,Whisky,Blended Scotch Whisky,6972812,228528,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14792,FY2021Q2,Spirits,Whisky,Bourbon Whiskey,4249826,110203,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14797,FY2021Q2,Spirits,Whisky,Canadian Whisky,28221889,1080523,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14802,FY2021Q2,Spirits,Whisky,Flavoured Whisky,271651,9570,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14807,FY2021Q2,Spirits,Whisky,Irish Whiskey,4289107,115395,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14812,FY2021Q2,Spirits,Whisky,Other Country Whisky,1210872,14287,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14817,FY2021Q2,Spirits,Whisky,Single Malt Scotch Whisky,8913831,112743,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14822,FY2021Q2,Wine,Argentina Wine,Argentina Red Wine,6728099,479912,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14827,FY2021Q2,Wine,Argentina Wine,Argentina Rose Wine,223838,24319,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14832,FY2021Q2,Wine,Argentina Wine,Argentina Sparkling Wine,5707,382,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14837,FY2021Q2,Wine,Argentina Wine,Argentina White Wine,625539,60315,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14842,FY2021Q2,Wine,Australia Wine,Australia Fruit and Dessert Wine,0,0,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14847,FY2021Q2,Wine,Australia Wine,Australia Red Wine,7751953,562856,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14852,FY2021Q2,Wine,Australia Wine,Australia Rose Wine,398287,31670,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14857,FY2021Q2,Wine,Australia Wine,Australia Sparkling Wine,803613,59231,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14862,FY2021Q2,Wine,Australia Wine,Australia White Wine,4587940,423052,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14867,FY2021Q2,Wine,Austria Wine,Austria Fruit and Dessert Wine,149,2,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14872,FY2021Q2,Wine,Austria Wine,Austria Red Wine,16696,564,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14877,FY2021Q2,Wine,Austria Wine,Austria Rose Wine,3728,135,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14882,FY2021Q2,Wine,Austria Wine,Austria Sparkling Wine,2493,68,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14887,FY2021Q2,Wine,Austria Wine,Austria White Wine,57921,2192,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14892,FY2021Q2,Wine,Bulgaria Wine,Bulgaria Red Wine,5669,315,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14897,FY2021Q2,Wine,Bulgaria Wine,Bulgaria Rose Wine,6520,439,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14902,FY2021Q2,Wine,Bulgaria Wine,Bulgaria White Wine,342,9,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14907,FY2021Q2,Wine,Canada - BC,Canada - BC Dessert Wine,576459,12160,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14912,FY2021Q2,Wine,Canada - BC,Canada - BC Fruit Wine,1930540,90002,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14917,FY2021Q2,Wine,Canada - BC,Canada - BC Ice Wine,591165,5260,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14922,FY2021Q2,Wine,Canada - BC,Canada - BC Red Wine,78196123,4886117,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14927,FY2021Q2,Wine,Canada - BC,Canada - BC Rose Wine,12975315,767150,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14932,FY2021Q2,Wine,Canada - BC,Canada - BC Sparkling Wine,5601105,223488,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14937,FY2021Q2,Wine,Canada - BC,Canada - BC White Wine,71224918,5774676,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14942,FY2021Q2,Wine,Canada - Other,Canada - Other Dessert Wine,13003,136,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14947,FY2021Q2,Wine,Canada - Other,Canada - Other Fruit Wine,0,0,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14952,FY2021Q2,Wine,Canada - Other,Canada - Other Ice Wine,32690,367,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14957,FY2021Q2,Wine,Canada - Other,Canada - Other Red Wine,844801,112392,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14962,FY2021Q2,Wine,Canada - Other,Canada - Other Rose Wine,94819,11146,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14967,FY2021Q2,Wine,Canada - Other,Canada - Other Sparkling Wine,427485,60581,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14972,FY2021Q2,Wine,Canada - Other,Canada - Other White Wine,726713,88630,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14977,FY2021Q2,Wine,Chile Wine,Chile Fruit and Dessert Wine,639,18,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14982,FY2021Q2,Wine,Chile Wine,Chile Red Wine,6542573,632286,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14987,FY2021Q2,Wine,Chile Wine,Chile Rose Wine,664563,82750,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14992,FY2021Q2,Wine,Chile Wine,Chile Sparkling Wine,68084,3938,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
14997,FY2021Q2,Wine,Chile Wine,Chile White Wine,3710828,404253,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15002,FY2021Q2,Wine,China Wine,China Fruit and Dessert Wine,0,0,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15007,FY2021Q2,Wine,China Wine,China Red Wine,9244,32,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15012,FY2021Q2,Wine,China Wine,China White Wine,0,0,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15017,FY2021Q2,Wine,Fortified Wine,Other Fortified Domestic Wine,1250098,83102,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15022,FY2021Q2,Wine,Fortified Wine,Other Fortified Import Wine,375107,23130,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15027,FY2021Q2,Wine,Fortified Wine,Port Wine,610864,17663,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15032,FY2021Q2,Wine,Fortified Wine,Sherry Wine,269012,13753,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15037,FY2021Q2,Wine,Fortified Wine,Vermouth Wine,565344,48517,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15042,FY2021Q2,Wine,France Wine,France Champagne Wine,3016380,30056,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15047,FY2021Q2,Wine,France Wine,France Fruit and Dessert Wine,14124,364,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15052,FY2021Q2,Wine,France Wine,France Red Wine,11830112,391688,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15057,FY2021Q2,Wine,France Wine,France Rose Wine,4706583,298653,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15062,FY2021Q2,Wine,France Wine,France Sparkling Wine,759302,43144,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15067,FY2021Q2,Wine,France Wine,France White Wine,3966988,175589,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15072,FY2021Q2,Wine,Georgia Wine,Georgia Red Wine,45360,2475,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15077,FY2021Q2,Wine,Georgia Wine,Georgia White Wine,1205,44,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15082,FY2021Q2,Wine,Germany Wine,Germany Fruit and Dessert Wine,0,0,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15087,FY2021Q2,Wine,Germany Wine,Germany Red Wine,56295,2736,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15092,FY2021Q2,Wine,Germany Wine,Germany Rose Wine,12191,566,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15097,FY2021Q2,Wine,Germany Wine,Germany Sparkling Wine,674106,43462,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15102,FY2021Q2,Wine,Germany Wine,Germany White Wine,1004272,69666,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15107,FY2021Q2,Wine,Greece Wine,Greece Fruit and Dessert Wine,165,6,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15112,FY2021Q2,Wine,Greece Wine,Greece Red Wine,59303,4482,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15117,FY2021Q2,Wine,Greece Wine,Greece Rose Wine,393,22,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15122,FY2021Q2,Wine,Greece Wine,Greece Sparkling Wine,0,0,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15127,FY2021Q2,Wine,Greece Wine,Greece White Wine,80946,6564,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15132,FY2021Q2,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,15196,360,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15137,FY2021Q2,Wine,Hungary Wine,Hungary Red Wine,24672,1774,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15142,FY2021Q2,Wine,Hungary Wine,Hungary Rose Wine,0,0,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15147,FY2021Q2,Wine,Hungary Wine,Hungary Sparkling Wine,81036,6471,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15152,FY2021Q2,Wine,Hungary Wine,Hungary White Wine,103269,9155,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15157,FY2021Q2,Wine,Israel Wine,Israel Red Wine,24261,1170,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15162,FY2021Q2,Wine,Israel Wine,Israel Rose Wine,3023,171,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15167,FY2021Q2,Wine,Israel Wine,Israel White Wine,13440,648,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15172,FY2021Q2,Wine,Italy Wine,Italy Fruit and Dessert Wine,12848,418,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15177,FY2021Q2,Wine,Italy Wine,Italy Red Wine,9772135,526926,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15182,FY2021Q2,Wine,Italy Wine,Italy Rose Wine,299003,17063,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15187,FY2021Q2,Wine,Italy Wine,Italy Sparkling Wine,2175887,123913,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15192,FY2021Q2,Wine,Italy Wine,Italy White Wine,4892165,369711,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15197,FY2021Q2,Wine,Italy Wine,Prosecco Wine,4940290,262346,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15202,FY2021Q2,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0,0,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15207,FY2021Q2,Wine,New Zealand Wine,New Zealand Red Wine,588577,27200,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15212,FY2021Q2,Wine,New Zealand Wine,New Zealand Rose Wine,609152,34816,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15217,FY2021Q2,Wine,New Zealand Wine,New Zealand Sparkling Wine,96556,4578,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15222,FY2021Q2,Wine,New Zealand Wine,New Zealand White Wine,10790898,615316,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15227,FY2021Q2,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,374291,20684,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15232,FY2021Q2,Wine,Other Country Wine,Other Country Red Wine,156740,7262,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15237,FY2021Q2,Wine,Other Country Wine,Other Country Rose Wine,8159,346,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15242,FY2021Q2,Wine,Other Country Wine,Other Country Sparkling Wine,9142,302,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15247,FY2021Q2,Wine,Other Country Wine,Other Country White Wine,53444,2232,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15252,FY2021Q2,Wine,Other Style Wine,Aperitif And Flavoured Wine,159594,9254,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15257,FY2021Q2,Wine,Other Style Wine,Mead,181380,7919,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15262,FY2021Q2,Wine,Other Style Wine,Rice Wine,53465,3355,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15267,FY2021Q2,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,4782,104,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15272,FY2021Q2,Wine,Portugal Wine,Portugal Red Wine,1041794,87788,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15277,FY2021Q2,Wine,Portugal Wine,Portugal Rose Wine,263631,26608,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15282,FY2021Q2,Wine,Portugal Wine,Portugal Sparkling Wine,8177,302,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15287,FY2021Q2,Wine,Portugal Wine,Portugal White Wine,631556,52170,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15292,FY2021Q2,Wine,Sake,Japan Sake,1629139,47842,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15297,FY2021Q2,Wine,Sake,Other Country Sake,79045,4171,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15302,FY2021Q2,Wine,Sake,USA Sake,597273,63481,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15307,FY2021Q2,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0,0,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15312,FY2021Q2,Wine,South Africa Wine,South Africa Red Wine,1055302,82302,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15317,FY2021Q2,Wine,South Africa Wine,South Africa Rose Wine,104831,9759,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15322,FY2021Q2,Wine,South Africa Wine,South Africa Sparkling Wine,4763,261,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15327,FY2021Q2,Wine,South Africa Wine,South Africa White Wine,796226,73686,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15332,FY2021Q2,Wine,Spain Wine,Spain Fruit and Dessert Wine,6083,171,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15337,FY2021Q2,Wine,Spain Wine,Spain Red Wine,5116636,478876,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15342,FY2021Q2,Wine,Spain Wine,Spain Rose Wine,556178,72780,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15347,FY2021Q2,Wine,Spain Wine,Spain Sparkling Wine,1106640,69401,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15352,FY2021Q2,Wine,Spain Wine,Spain White Wine,857034,102884,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15357,FY2021Q2,Wine,USA Wine,USA Fruit and Dessert Wine,2373,130,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15362,FY2021Q2,Wine,USA Wine,USA Red Wine,22586564,1066034,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15367,FY2021Q2,Wine,USA Wine,USA Rose Wine,1506179,146290,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15372,FY2021Q2,Wine,USA Wine,USA Sparkling Wine,275146,14560,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15377,FY2021Q2,Wine,USA Wine,USA White Wine,7036706,481152,2021,Q2,09-30,2020-09-30,2020,summer,2020-09-01
15382,FY2021Q3,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,104813002,29760416,2021,Q3,12-31,2020-12-31,2020,winter,2020-12-01
15387,FY2021Q3,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,30968280,5983617,2021,Q3,12-31,2020-12-31,2020,winter,2020-12-01
15392,FY2021Q3,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,44193288,11747786,2021,Q3,12-31,2020-12-31,2020,winter,2020-12-01
15397,FY2021Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,25558530,6486509,2021,Q3,12-31,2020-12-31,2020,winter,2020-12-01
15402,FY2021Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,129763,17816,2021,Q3,12-31,2020-12-31,2020,winter,2020-12-01
